icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
a0a734;VJA141  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-113.6564;33.5193;6393.18;False;218.21;81.05;-9.75;;6728.46;1777;False;0
3c65a8;DLH452  ;Germany;2025-05-22 22:18:04;2025-05-22 22:18:04;-118.425;33.9466;;True;5.14;84.38;;;;0132;False;0
0d0ae8;SLI2443 ;Mexico;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.9291;19.5851;10972.8;False;209.7;288.3;-0.33;;11704.32;;False;0
4b187d;SWR2V   ;Switzerland;2025-05-22 22:18:46;2025-05-22 22:18:46;-65.8999;41.2854;11582.4;False;277.95;78.79;0.33;;11742.42;;False;0
ae0117;TEAL25  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.7394;29.6473;7315.2;False;136.92;271.94;0.0;;7680.96;7066;False;0
3c65ae;DLH411  ;Germany;2025-05-22 22:22:03;2025-05-22 22:22:03;-73.7925;40.642;;True;0.0;151.88;;;;;False;0
3c65ac;DLH4CR  ;Germany;2025-05-22 22:22:04;2025-05-22 22:22:04;-71.5516;42.8731;12192.0;False;238.39;230.78;0.0;;12268.2;2475;False;0
a6eb61;FRV545  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.4621;41.0511;7924.8;False;125.62;264.36;0.0;;8122.92;5604;False;0
acd43b;N9258P  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.5765;32.5004;1668.78;False;92.88;42.08;-1.95;;1706.88;;False;0
4b187a;;Switzerland;2025-05-22 22:21:50;2025-05-22 22:21:51;-59.0602;45.8009;12192.0;False;227.75;247.84;0.0;;12336.78;;False;0
4b1884;SWR81   ;Switzerland;2025-05-22 22:21:56;2025-05-22 22:21:57;-64.873;50.1952;11277.6;False;241.24;65.29;0.0;;11361.42;;False;0
3c65c3;DLH1294 ;Germany;2025-05-22 22:22:04;2025-05-22 22:22:04;28.8058;38.3887;11292.84;False;235.63;144.96;0.0;;11597.64;7706;False;0
ae0112;65301   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.9052;30.3905;274.32;False;78.51;50.05;0.33;;289.56;1200;False;0
ad3add;N9511D  ;United States;2025-05-22 22:18:39;2025-05-22 22:18:39;-86.511;30.5007;30.48;False;28.57;193.54;-1.3;;38.1;;False;0
a05776;AAL3131 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.2648;26.7737;3253.74;False;179.29;144.58;-3.58;;3436.62;1715;False;0
4b1881;SWR86   ;Switzerland;2025-05-22 22:22:04;2025-05-22 22:22:04;-71.836;45.837;7741.92;False;239.29;262.34;-10.08;;7810.5;1616;True;0
4b1882;SWR18P  ;Switzerland;2025-05-22 22:22:04;2025-05-22 22:22:04;-60.5846;45.3906;10972.8;False;236.36;246.39;0.0;;11117.58;;False;0
a16421;N189WT  ;United States;2025-05-22 22:22:02;2025-05-22 22:22:04;-84.3105;30.5122;12192.0;False;178.92;308.81;-0.33;;12694.92;1007;False;0
a8e2d6;DAL1346 ;United States;2025-05-22 22:21:44;2025-05-22 22:21:44;-76.0072;37.0338;662.94;False;106.04;318.34;0.0;;594.36;7263;False;0
ae5adb;R20761  ;United States;2025-05-22 22:20:49;2025-05-22 22:21:30;-85.9147;38.0409;365.76;False;53.92;217.64;0.33;;358.14;;False;0
a6eb93;N545MA  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-112.5268;33.8323;1402.08;False;50.21;135.83;-2.93;;1394.46;0264;False;0
861f5e;ANA412  ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;135.1441;34.5977;929.64;False;101.57;230.34;0.98;;922.02;;False;0
86d6ac;JAL728  ;Japan;2025-05-22 22:19:07;2025-05-22 22:19:09;133.1016;32.6822;9448.8;False;269.85;40.98;-0.33;;10005.06;;False;0
ae5ae9;1520775 ;United States;2025-05-22 22:21:57;2025-05-22 22:21:57;-102.9671;43.8959;1173.48;False;61.36;326.98;-0.65;;1226.82;;False;0
3c65c7;DLH1330 ;Germany;2025-05-22 22:22:04;2025-05-22 22:22:04;-5.2183;37.8869;11894.82;False;239.94;200.46;0.0;;12230.1;0130;False;0
a69b9c;N525BB  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.7137;46.795;899.16;False;123.28;303.42;-8.13;;929.64;;False;0
ae279e;BULET44 ;United States;2025-05-22 22:21:58;2025-05-22 22:21:59;-117.1153;32.5574;45.72;False;27.0;59.04;-0.98;;22.86;;False;0
a54711;N4391J  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.7524;47.5034;121.92;False;35.39;212.54;-2.93;;190.5;;False;0
a45b96;DAL985  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-80.9955;29.1159;11887.2;False;206.38;336.18;0.0;;12428.22;5520;False;0
0d0afe;LET5616 ;Mexico;2025-05-22 22:22:04;2025-05-22 22:22:04;-99.4132;27.7989;10363.2;False;230.85;200.62;-0.33;;10927.08;7433;False;0
a9ae56;N7227Q  ;United States;;2025-05-22 22:22:04;;;464.82;False;48.87;143.13;-1.3;;457.2;6415;False;0
a04424;SKW5674 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.6893;38.1565;9144.0;False;168.41;206.1;0.33;;9517.38;1432;False;0
7c48ca;VHONW   ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;152.9914;-27.5543;304.8;False;46.66;34.22;1.63;;388.62;3000;False;0
09c023;KGL02   ;Burkina Faso;2025-05-22 22:22:02;2025-05-22 22:22:04;-67.6578;18.527;13083.54;False;213.76;286.21;-0.65;;13731.24;3561;False;0
a1a110;MXY543  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.4948;36.9747;11277.6;False;269.15;75.27;0.0;;11643.36;7266;False;0
a928ea;N69FR   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.9946;36.4733;5806.44;False;223.98;49.28;-1.95;;5798.82;0400;False;0
a94b0b;UAL1516 ;United States;2025-05-22 22:21:16;2025-05-22 22:21:16;-94.2441;29.4677;6355.08;False;189.93;323.04;-11.05;;6690.36;;False;0
a33aa7;EDV5013 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-72.9458;40.7198;2781.3;False;143.12;242.61;0.33;;2697.48;1131;False;0
a22dce;N24BQ   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.5508;41.9185;906.78;False;42.81;32.74;2.28;;891.54;5167;True;0
a33aa4;N307PM  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.5468;37.6648;2834.64;False;137.0;107.48;0.65;;2926.08;;False;0
ae5aed;1520779 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:04;-102.8631;43.8999;815.34;False;0.0;0.0;-0.33;;876.3;;False;0
a0a77c;N141MB  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-122.9472;46.4076;3451.86;False;74.38;354.84;0.0;;3482.34;;False;0
acd47e;ASA515  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-72.443;43.1504;7642.86;False;241.07;323.15;3.58;;7627.62;1447;False;0
a83e3b;N630FB  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-112.1648;33.4905;3535.68;False;93.15;22.74;0.0;;3695.7;5354;False;0
ac2f18;SWA3592 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.7676;34.2544;10363.2;False;203.61;333.11;0.0;;10652.76;7467;False;0
acc161;N9206N  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.3461;34.2095;670.56;False;47.67;330.95;-1.95;;647.7;0220;False;0
a808df;N617BG  ;United States;2025-05-22 22:21:14;2025-05-22 22:21:14;-115.1591;36.0992;;True;6.69;25.31;;;;;False;0
861f00;JAL277  ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;139.7997;35.597;1181.1;False;78.52;35.67;10.73;;1165.86;0404;False;0
c81102;ZKTAW   ;New Zealand;2025-05-22 22:20:58;2025-05-22 22:20:58;174.7059;-41.2665;617.22;False;43.8;326.5;-0.65;;762.0;;False;0
aaef21;VXP548  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-75.7045;39.9016;2735.58;False;136.07;294.34;11.38;;2659.38;;False;0
a28423;EJA261  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.8912;39.7408;11887.2;False;262.43;107.69;-0.33;;11963.4;6116;False;0
0d0ac8;VIV9462 ;Mexico;2025-05-22 22:22:04;2025-05-22 22:22:04;-94.5614;18.9742;11269.98;False;247.47;96.45;0.33;;12016.74;;False;0
a57b8b;SWA1906 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.2713;37.6902;7078.98;False;203.2;10.8;-10.08;;7086.6;7232;False;0
aa9f6f;AAL735  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.5265;37.7002;11407.14;False;235.25;222.34;-8.13;;11490.96;2415;False;0
c01b3c;CFKID   ;Canada;2025-05-22 22:21:59;2025-05-22 22:21:59;-124.8866;49.3603;1211.58;False;26.4;146.93;3.9;;1165.86;;False;0
a69b86;JIA5319 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.823;40.8022;8831.58;False;224.55;26.98;1.63;;8823.96;2622;False;0
aa56f7;UAL1942 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.9952;38.8101;8229.6;False;211.57;50.43;0.65;;8557.26;7224;False;0
a69b87;CNS818  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.5032;27.35;312.42;False;73.85;315.28;-2.93;;327.66;1710;False;0
a94b05;UAL2338 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-100.2255;31.3953;9753.6;False;224.02;304.24;0.0;;10264.14;2706;False;0
a03131;N111PB  ;United States;2025-05-22 22:21:15;2025-05-22 22:21:16;-117.2722;33.128;91.44;False;5.68;275.19;-1.3;;68.58;;False;0
a94b02;UAL1928 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.7358;34.3206;10363.2;False;218.74;191.94;-0.33;;10614.66;2267;False;0
c82443;ZKJRG   ;New Zealand;2025-05-22 22:21:45;2025-05-22 22:21:45;175.7997;-38.049;762.0;False;75.23;333.61;-3.9;;906.78;;False;0
ac2f37;SWA3510 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-99.3016;32.1899;10774.68;False;262.47;86.07;-4.55;;11308.08;0717;False;0
aaa6ae;SWA2721 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.1541;31.4796;11582.4;False;215.98;219.49;0.0;;12092.94;5732;False;0
a29748;SWA1488 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-80.5903;32.7739;11887.2;False;239.05;27.01;0.0;;12245.34;6541;False;0
a7872d;N5840S  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.5225;47.9352;1341.12;False;57.77;309.22;0.65;;1348.74;;False;0
abc726;N858XJ  ;United States;2025-05-22 22:21:48;2025-05-22 22:21:48;-85.4376;32.5464;563.88;False;46.3;0.64;0.0;;579.12;;False;0
a8f701;N677PC  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-80.282;33.8429;2651.76;False;78.12;347.06;0.65;;2628.9;;False;0
a1515b;AAL621  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.9176;36.1419;9144.0;False;195.5;269.4;-0.33;;9349.74;2067;False;0
7c7cd0;JST745  ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;150.941;-35.2367;8465.82;False;247.33;202.24;4.23;;8709.66;4026;False;0
7c4990;PE311   ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;150.6301;-34.1499;4876.8;False;140.12;199.97;0.0;;5067.3;1007;False;0
7c7cd2;JST403  ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;153.0453;-28.5737;4907.28;False;205.47;235.71;10.4;;5120.64;1177;False;0
7c7cce;JST757  ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;150.3738;-34.7722;10965.18;False;232.81;197.75;0.0;;11277.6;1150;False;0
a2d44b;OXF9832 ;United States;2025-05-22 22:21:50;2025-05-22 22:22:04;-111.5192;33.6093;1348.74;False;72.66;280.2;0.98;;1341.12;5033;False;0
a6540d;N507BC  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-98.4289;31.066;7795.26;False;179.68;104.59;-4.23;;8244.84;3075;False;0
ab0dd7;N811HW  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.9733;35.5427;464.82;False;70.67;121.61;-2.6;;480.06;;False;0
ab774b;AAL2328 ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-94.4001;29.6972;6705.6;False;215.9;287.61;0.0;;7056.12;;False;0
c8244e;ZKSHB   ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;176.7724;-39.6334;76.2;False;47.23;213.0;4.55;;236.22;;False;0
a58ded;UPS379  ;United States;2025-05-22 22:21:14;2025-05-22 22:21:14;-90.5273;14.588;;True;0.0;112.5;;;;0015;False;0
a71db6;LXJ558  ;United States;2025-05-22 22:22:01;2025-05-22 22:22:01;-118.4892;34.2103;;True;2.57;267.19;;;;;False;0
c8244c;ANZ180M ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;172.5235;-43.322;2606.04;False;104.96;36.03;6.83;;2758.44;;False;0
e4808c;TAM3195 ;Brazil;2025-05-22 22:20:18;2025-05-22 22:20:18;-46.1649;-21.9532;8961.12;False;224.93;186.96;-12.35;;9624.06;;False;0
a4aabc;N40ER   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.2011;32.1286;38.1;False;12.35;270.0;0.0;;-15.24;;False;0
a42761;N367MA  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.6737;41.231;670.56;False;45.8;91.29;1.95;;723.9;;False;0
a1512f;SKW3430 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-113.2178;41.6123;8526.78;False;189.53;306.28;4.88;;8778.24;6025;False;0
ace731;N930RS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.6379;42.1992;8229.6;False;165.45;72.07;0.0;;8290.56;;False;0
a2845b;SKW3902 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.4246;33.9467;;True;2.83;123.75;;;;4027;False;0
a1a131;SABER4  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-102.41;33.5943;1790.7;False;32.32;166.18;0.0;;1844.04;;False;0
a22dec;N24CV   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.1429;33.6689;1280.16;False;39.94;277.4;2.28;;1264.92;;False;0
a1b449;RPA5796 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-83.9946;39.8752;9144.0;False;213.76;262.53;-0.33;;9182.1;2666;False;0
a65454;DAL482  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.5206;31.5346;9761.22;False;218.02;275.28;0.0;;10248.9;3071;False;0
a39100;DAL880  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.6657;41.5049;952.5;False;96.48;294.24;0.0;;891.54;5762;False;0
ac7103;AAL2655 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-107.7151;36.3086;10660.38;False;254.99;149.71;0.0;;11102.34;6673;False;0
a7d725;EDV4811 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.0801;36.4146;9753.6;False;195.71;225.21;0.33;;9875.52;;False;0
7c495b;RXA9380 ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;137.6159;-34.4412;5486.4;False;126.28;304.21;0.0;;5600.7;;False;0
a3f401;DAL906  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.7274;33.8879;3642.36;False;210.67;141.84;0.33;;3756.66;4667;False;0
e492b0;AZU2675 ;Brazil;2025-05-22 22:22:03;2025-05-22 22:22:03;-48.5022;-26.185;11567.16;False;204.47;213.09;0.0;;12047.22;;False;0
ad074d;N939CC  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.4051;26.9738;5791.2;False;194.92;176.07;0.0;;6088.38;4760;False;0
a39173;JTL329  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.7792;38.0622;10972.8;False;217.61;249.81;-0.33;;11049.0;7236;False;0
861e70;ANA531  ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;138.5693;35.4196;9136.38;False;223.44;265.51;0.0;;9532.62;2305;False;0
14fc07;64781   ;Russian Federation;2025-05-22 22:22:04;2025-05-22 22:22:04;52.7586;56.2783;10668.0;False;239.27;88.77;0.0;;;;False;0
0d0b8a;VOI3107 ;Mexico;2025-05-22 22:22:04;2025-05-22 22:22:04;-116.5049;31.6027;6362.7;False;194.1;335.74;-10.73;;6697.98;;False;0
a2c173;N277KW  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.9951;33.8016;2727.96;False;78.06;229.28;-0.33;;2804.16;3065;False;0
aa5711;N7654T  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.6156;36.1763;2880.36;False;71.2;130.02;-1.95;;2979.42;;False;0
ac1ab8;SWA1939 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.2477;41.6155;10972.8;False;204.86;254.11;0.0;;11178.54;4116;False;0
758339;;Philippines;2025-05-22 22:20:23;2025-05-22 22:20:23;121.0119;14.506;;True;7.72;239.06;;;;;False;0
ac2dea;AAL1619 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.0454;35.5704;5692.14;False;223.79;113.15;-8.78;;5783.58;3416;False;0
758338;PAL659  ;Philippines;2025-05-22 22:22:04;2025-05-22 22:22:04;101.5054;13.9573;12306.3;False;221.82;94.26;2.6;;13075.92;;False;0
861e4e;ANA619  ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;137.4108;34.6866;9144.0;False;231.98;238.14;0.0;;9555.48;2414;False;0
c08399;CGXVS   ;Canada;2025-05-22 22:21:58;2025-05-22 22:22:03;-113.4598;53.44;944.88;False;53.41;256.63;-0.65;;937.26;;False;0
49530a;TAP233  ;Portugal;2025-05-22 22:22:03;2025-05-22 22:22:04;-61.4243;45.5676;10972.8;False;224.96;255.84;0.0;;11125.2;;False;0
ac7115;N900VP  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.8906;29.9204;11871.96;False;252.82;134.59;0.33;;12412.98;0556;False;0
ace744;OXF8285 ;United States;2025-05-22 22:17:46;2025-05-22 22:17:47;-111.7216;33.4668;487.68;False;43.15;230.81;-2.6;;426.72;1763;False;0
abb440;UAL302  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-104.3491;40.3396;3505.2;False;128.92;261.74;-6.18;;3642.36;;False;0
a3915a;AAL2660 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-112.1882;33.4491;1653.54;False;135.56;320.39;7.15;;1684.02;2604;False;0
c8115d;ZKIYW   ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;171.5236;-43.2823;2164.08;False;65.16;47.24;0.0;;2324.1;;False;0
758302;PAL1804 ;Philippines;2025-05-22 22:22:04;2025-05-22 22:22:04;121.4195;13.5368;4960.62;False;181.65;325.5;-3.58;;5280.66;;False;0
a94b6b;UAL326  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.0902;31.86;10668.0;False;254.74;27.81;0.0;;11079.48;1350;False;0
495306;TAP215  ;Portugal;2025-05-22 22:22:04;2025-05-22 22:22:04;-64.4333;44.269;10363.2;False;222.62;250.14;0.33;;10500.36;;False;0
495307;TAP232Y ;Portugal;2025-05-22 22:22:00;2025-05-22 22:22:00;-77.4369;38.9242;;True;4.12;92.81;;;;;False;0
abc780;SWA3465 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:01;-122.2119;37.7105;;True;0.0;81.56;;;;;False;0
ac1ad7;SWA3818 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:01;-116.4157;36.5981;7780.02;False;232.11;131.68;-9.75;;8260.08;;False;0
495301;TAP202A ;Portugal;2025-05-22 22:22:04;2025-05-22 22:22:04;-72.6588;41.619;7825.74;False;207.76;54.07;10.4;;7810.5;6657;False;0
a4278e;DAL2858 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-106.9787;37.9202;10355.58;False;206.97;309.15;0.33;;10759.44;;False;0
